,open,high,low,close,volume,adj_close
2026-04-28,1010.475,1012.65,986.0,994.0,1775955,994.0
2026-04-29,988.37,998.97,985.12,998.67,1516865,998.67
2026-04-30,996.45,1017.69,996.32,1014.53,2049273,1014.53
2026-05-01,1015.375,1031.265,1006.32,1011.7,1509728,1011.7
2026-05-04,1007.02,1024.72,1002.21,1012.79,1479687,1012.79
2026-05-05,1010.51,1020.78,1009.07,1016.42,1456309,1016.42
2026-05-06,1011.31,1012.23,992.42,995.75,2619130,995.75
2026-05-07,993.5,1012.66,990.66,1012.06,2013993,1012.06
2026-05-08,1011.74,1016.0,1005.11,1008.79,1805188,1008.79
2026-05-11,1005.82,1007.0,985.15,999.47,2053529,999.47
2026-05-12,1002.535,1026.0,1001.14,1021.88,2143229,1021.88
2026-05-13,1017.94,1042.52,1017.94,1033.08,1654600,1033.08
2026-05-14,1034.95,1041.785,1026.1,1041.25,1606609,1041.25
2026-05-15,1049.36,1057.5,1039.22,1048.95,1966963,1048.95
2026-05-18,1050.0,1079.8299,1045.0,1076.47,2295156,1076.47
2026-05-19,1077.0,1096.5,1072.1,1094.32,2853290,1094.32
2026-05-20,1089.37,1089.74,1072.0,1074.01,2131579,1074.01
2026-05-21,1063.405,1064.73,1039.01,1050.45,2149696,1050.45
2026-05-22,1039.99,1045.64,1025.19,1028.24,2051784,1028.24
2026-05-26,1026.13,1027.5,996.16,1002.93,2707389,1002.93
2026-05-27,1003.86,1013.51,999.6863,1003.69,2392069,1003.69
2026-05-28,1011.61,1012.0,994.27,995.2,2853278,995.2
2026-05-29,986.57,998.82,945.45,956.32,7034527,956.32
2026-06-01,955.0,959.21,936.51,946.11,2816325,946.11
2026-06-02,942.29,955.3899,939.45,954.27,2218184,954.27
2026-06-03,952.875,969.18,951.98,961.83,2174108,961.83
2026-06-04,986.96,990.01,968.21,972.35,2345228,972.35
2026-06-05,977.5,997.41,971.6,971.87,3092017,971.87
2026-06-08,963.455,978.98,961.002,974.75,2086132,974.75
2026-06-09,974.21,981.9699,964.94,968.59,1998630,968.59
2026-06-10,977.444,985.255,964.31,983.37,1715603,983.37
2026-06-11,986.91,989.12,973.995,975.69,1903390,975.69
2026-06-12,975.52,984.78,970.0,982.35,1737681,982.35
2026-06-15,974.19,986.9999,968.0,979.45,1893749,979.45
2026-06-16,980.39,995.38,973.16,986.68,1523449,986.68
2026-06-17,980.0,983.7106,961.16,965.59,1928018,965.59
2026-06-18,962.7,964.0,948.311,951.45,3742885,951.45
2026-06-22,948.565,956.23,942.53,951.35,2191926,951.35
2026-06-23,964.5,966.38,953.485,957.68,2529841,957.68
2026-06-24,962.03,967.94,957.0,961.09,2020218,961.09
2026-06-25,949.57,955.75,938.6,942.24,2495029,942.24
2026-06-26,953.25,961.64,943.0,952.54,8239163,952.54
2026-06-29,958.55,969.86,942.38,946.68,2450035,946.68
2026-06-30,942.0,946.0,932.41,935.47,2870944,935.47
2026-07-01,940.43,940.43,920.55,924.67,2909693,924.67
2026-07-02,927.0,952.64,924.84,951.67,2787532,951.67
2026-07-06,949.1,955.5,941.4,950.25,2327543,950.25
2026-07-07,967.52,969.0,945.33,947.5,1940191,947.5
2026-07-08,959.0,966.505,948.0,953.13,1645512,953.13
2026-07-09,934.94,935.0,907.68,912.97,4545245,912.97
2026-07-10,913.735,916.73,907.21,916.25,2102257,916.25
2026-07-13,918.425,930.98,916.8803,926.43,2373336,926.43
2026-07-14,921.38,929.42,918.5599,921.75,2326630,921.75
